Customer ID,City,Age,Cuisine Preference,Veg Nonveg Egg Preference,App Usage Frequency,Time Preference,Course Preference,avg_order_value,avg_order_items,total_orders
101435,Delhi,22,"[0.33, 0.23, 0.23, 0.04, 0.05, 0.0, 0.12]","[0.48, 0.41, 0.11]",high,"[0.0, 0.18, 0.26, 0.47, 0.09]","[0.17, 0.15, 0.02, 0.29, 0.37]",365.55555555555554,3.4166666666666665,72
101436,Bangalore,23,"[0.09, 0.24, 0.27, 0.09, 0.02, 0.21, 0.08]","[0.19, 0.75, 0.06]",low,"[0.55, 0.15, 0.01, 0.24, 0.05]","[0.17, 0.3, 0.15, 0.04, 0.34]",511.85714285714283,3.5357142857142856,28
101437,Bangalore,18,"[0.07, 0.17, 0.1, 0.3, 0.04, 0.29, 0.03]","[0.05, 0.56, 0.39]",low,"[0.0, 0.29, 0.19, 0.25, 0.27]","[0.18, 0.19, 0.25, 0.15, 0.23]",850.6060606060606,6.818181818181818,33
101438,Delhi,21,"[0.27, 0.07, 0.18, 0.11, 0.08, 0.21, 0.08]","[1.0, 0.0, 0.0]",low,"[0.0, 0.24, 0.3, 0.42, 0.04]","[0.33, 0.32, 0.08, 0.11, 0.16]",579.4090909090909,3.909090909090909,22
101439,Delhi,22,"[0.12, 0.16, 0.16, 0.08, 0.16, 0.0, 0.32]","[0.42, 0.23, 0.35]",medium,"[0.0, 0.21, 0.14, 0.59, 0.06]","[0.23, 0.2, 0.09, 0.07, 0.41]",862.36,6.26,50
101440,Chennai,18,"[0.14, 0.26, 0.15, 0.17, 0.07, 0.02, 0.19]","[0.14, 0.58, 0.28]",medium,"[0.42, 0.17, 0.17, 0.21, 0.03]","[0.26, 0.17, 0.07, 0.02, 0.48]",658.578947368421,4.526315789473684,38
101441,Chennai,42,"[0.08, 0.38, 0.08, 0.05, 0.22, 0.08, 0.11]","[0.54, 0.24, 0.22]",medium,"[0.0, 0.3, 0.32, 0.14, 0.24]","[0.25, 0.3, 0.1, 0.25, 0.1]",515.204081632653,3.7755102040816326,49
101442,Chennai,52,"[0.09, 0.15, 0.15, 0.03, 0.15, 0.2, 0.23]","[0.85, 0.0, 0.15]",low,"[0.0, 0.16, 0.18, 0.53, 0.13]","[0.28, 0.21, 0.33, 0.05, 0.13]",619.6,4.6,20
101443,Chennai,20,"[0.01, 0.25, 0.11, 0.01, 0.03, 0.43, 0.16]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.27, 0.11, 0.53, 0.09]","[0.17, 0.06, 0.11, 0.21, 0.45]",361.6,3.488888888888889,45
101444,Delhi,18,"[0.43, 0.01, 0.39, 0.0, 0.03, 0.11, 0.03]","[0.76, 0.2, 0.04]",low,"[0.0, 0.59, 0.14, 0.13, 0.14]","[0.21, 0.01, 0.07, 0.42, 0.29]",389.7027027027027,3.8378378378378377,37
101445,Delhi,18,"[0.52, 0.05, 0.14, 0.07, 0.13, 0.08, 0.01]","[0.97, 0.0, 0.03]",medium,"[0.0, 0.24, 0.1, 0.21, 0.45]","[0.42, 0.07, 0.35, 0.09, 0.07]",872.4042553191489,6.276595744680851,47
101446,Mumbai,23,"[0.16, 0.08, 0.14, 0.27, 0.02, 0.07, 0.26]","[1.0, 0.0, 0.0]",low,"[0.0, 0.09, 0.43, 0.32, 0.16]","[0.07, 0.19, 0.36, 0.05, 0.33]",725.1428571428571,5.571428571428571,21
101447,Chennai,19,"[0.01, 0.38, 0.1, 0.03, 0.1, 0.12, 0.26]","[0.98, 0.0, 0.02]",low,"[0.24, 0.38, 0.11, 0.24, 0.03]","[0.17, 0.31, 0.11, 0.23, 0.18]",630.7586206896551,4.931034482758621,29
101448,Chennai,41,"[0.02, 0.27, 0.16, 0.05, 0.06, 0.26, 0.18]","[0.2, 0.56, 0.24]",medium,"[0.0, 0.44, 0.06, 0.26, 0.24]","[0.57, 0.13, 0.08, 0.06, 0.16]",787.6037735849056,5.3584905660377355,53
101449,Delhi,47,"[0.19, 0.31, 0.22, 0.01, 0.07, 0.09, 0.11]","[0.47, 0.43, 0.1]",medium,"[0.0, 0.23, 0.05, 0.31, 0.41]","[0.66, 0.17, 0.1, 0.02, 0.05]",411.15384615384613,2.7435897435897436,39
101450,Delhi,43,"[0.25, 0.05, 0.12, 0.22, 0.09, 0.22, 0.05]","[0.18, 0.65, 0.17]",low,"[0.0, 0.02, 0.31, 0.57, 0.1]","[0.31, 0.04, 0.11, 0.0, 0.54]",689.55,5.8,20
101451,Mumbai,36,"[0.16, 0.06, 0.08, 0.16, 0.12, 0.17, 0.25]","[0.32, 0.52, 0.16]",low,"[0.0, 0.46, 0.15, 0.35, 0.04]","[0.33, 0.17, 0.45, 0.02, 0.03]",1027.0666666666666,6.666666666666667,30
101452,Bangalore,34,"[0.18, 0.33, 0.15, 0.07, 0.06, 0.0, 0.21]","[0.1, 0.64, 0.26]",low,"[0.0, 0.19, 0.43, 0.31, 0.07]","[0.11, 0.12, 0.24, 0.01, 0.52]",545.96,4.52,25
101453,Delhi,42,"[0.19, 0.06, 0.18, 0.05, 0.02, 0.36, 0.14]","[0.76, 0.12, 0.12]",low,"[0.0, 0.08, 0.09, 0.65, 0.18]","[0.32, 0.24, 0.28, 0.01, 0.15]",759.1111111111111,5.111111111111111,18
101454,Mumbai,18,"[0.23, 0.07, 0.2, 0.19, 0.06, 0.11, 0.14]","[0.23, 0.53, 0.24]",medium,"[0.25, 0.34, 0.23, 0.16, 0.02]","[0.05, 0.5, 0.16, 0.11, 0.18]",690.4888888888889,3.7555555555555555,45
101455,Bangalore,54,"[0.11, 0.42, 0.11, 0.07, 0.04, 0.07, 0.18]","[0.24, 0.69, 0.07]",medium,"[0.0, 0.22, 0.1, 0.39, 0.29]","[0.44, 0.27, 0.03, 0.07, 0.19]",665.7872340425532,4.851063829787234,47
101456,Bangalore,37,"[0.05, 0.2, 0.07, 0.13, 0.07, 0.2, 0.28]","[0.3, 0.5, 0.2]",low,"[0.39, 0.12, 0.06, 0.42, 0.01]","[0.18, 0.36, 0.26, 0.01, 0.19]",525.5588235294117,3.4411764705882355,34
101457,Mumbai,18,"[0.06, 0.12, 0.17, 0.36, 0.02, 0.11, 0.16]","[1.0, 0.0, 0.0]",low,"[0.0, 0.22, 0.43, 0.21, 0.14]","[0.09, 0.51, 0.1, 0.2, 0.1]",544.4347826086956,3.608695652173913,23
101458,Chennai,19,"[0.09, 0.18, 0.11, 0.24, 0.21, 0.06, 0.11]","[0.96, 0.0, 0.04]",low,"[0.13, 0.34, 0.09, 0.25, 0.19]","[0.24, 0.31, 0.05, 0.29, 0.11]",502.55555555555554,4.074074074074074,27
101459,Bangalore,18,"[0.11, 0.06, 0.16, 0.22, 0.08, 0.15, 0.22]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.29, 0.15, 0.53, 0.03]","[0.44, 0.02, 0.19, 0.01, 0.34]",861.3255813953489,6.023255813953488,43
101460,Delhi,18,"[0.26, 0.19, 0.21, 0.07, 0.03, 0.21, 0.03]","[0.34, 0.54, 0.12]",medium,"[0.0, 0.23, 0.02, 0.31, 0.44]","[0.1, 0.31, 0.22, 0.1, 0.27]",676.7111111111111,4.866666666666666,45
101461,Mumbai,29,"[0.14, 0.28, 0.08, 0.23, 0.01, 0.16, 0.1]","[0.26, 0.71, 0.03]",low,"[0.28, 0.21, 0.04, 0.32, 0.15]","[0.11, 0.24, 0.21, 0.15, 0.29]",318.0344827586207,2.4827586206896552,29
101462,Mumbai,27,"[0.13, 0.21, 0.11, 0.16, 0.07, 0.05, 0.27]","[0.06, 0.85, 0.09]",medium,"[0.2, 0.27, 0.07, 0.33, 0.13]","[0.18, 0.2, 0.17, 0.21, 0.24]",802.72,6.14,50
101463,Bangalore,23,"[0.17, 0.1, 0.09, 0.09, 0.06, 0.23, 0.26]","[0.54, 0.44, 0.02]",low,"[0.0, 0.6, 0.08, 0.13, 0.19]","[0.12, 0.14, 0.35, 0.16, 0.23]",796.0,6.451612903225806,31
101464,Delhi,18,"[0.22, 0.05, 0.16, 0.05, 0.05, 0.18, 0.29]","[0.59, 0.34, 0.07]",high,"[0.0, 0.48, 0.07, 0.11, 0.34]","[0.27, 0.18, 0.12, 0.15, 0.28]",502.5131578947368,3.6710526315789473,76
101465,Bangalore,36,"[0.04, 0.18, 0.09, 0.19, 0.07, 0.28, 0.15]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.27, 0.25, 0.45, 0.03]","[0.13, 0.19, 0.21, 0.0, 0.47]",961.3725490196078,7.627450980392157,51
101466,Delhi,56,"[0.2, 0.05, 0.29, 0.26, 0.0, 0.18, 0.02]","[0.56, 0.25, 0.19]",medium,"[0.0, 0.53, 0.21, 0.15, 0.11]","[0.29, 0.13, 0.26, 0.05, 0.27]",457.02777777777777,3.361111111111111,36
101467,Mumbai,46,"[0.19, 0.05, 0.16, 0.27, 0.05, 0.17, 0.11]","[0.21, 0.7, 0.09]",medium,"[0.0, 0.19, 0.24, 0.32, 0.25]","[0.29, 0.29, 0.08, 0.01, 0.33]",784.1395348837209,4.953488372093023,43
101468,Mumbai,18,"[0.11, 0.14, 0.18, 0.27, 0.01, 0.05, 0.24]","[0.23, 0.62, 0.15]",medium,"[0.0, 0.11, 0.31, 0.51, 0.07]","[0.09, 0.12, 0.14, 0.16, 0.49]",623.9166666666666,5.083333333333333,36
101469,Bangalore,33,"[0.04, 0.31, 0.17, 0.21, 0.08, 0.06, 0.13]","[0.23, 0.52, 0.25]",high,"[0.0, 0.61, 0.04, 0.26, 0.09]","[0.22, 0.04, 0.37, 0.16, 0.21]",818.1976744186046,6.953488372093023,86
101470,Chennai,30,"[0.11, 0.32, 0.15, 0.06, 0.27, 0.02, 0.07]","[0.58, 0.28, 0.14]",low,"[0.0, 0.29, 0.49, 0.2, 0.02]","[0.44, 0.21, 0.08, 0.02, 0.25]",663.7666666666667,4.3,30
101471,Chennai,27,"[0.02, 0.16, 0.14, 0.12, 0.45, 0.05, 0.06]","[0.26, 0.67, 0.07]",medium,"[0.0, 0.15, 0.44, 0.37, 0.04]","[0.42, 0.1, 0.11, 0.12, 0.25]",595.5,4.125,24
101472,Chennai,42,"[0.05, 0.24, 0.18, 0.11, 0.22, 0.07, 0.13]","[1.0, 0.0, 0.0]",high,"[0.0, 0.32, 0.14, 0.45, 0.09]","[0.33, 0.17, 0.12, 0.13, 0.25]",882.5108695652174,6.913043478260869,92
101473,Bangalore,42,"[0.21, 0.22, 0.16, 0.11, 0.03, 0.15, 0.12]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.31, 0.23, 0.2, 0.26]","[0.21, 0.2, 0.1, 0.29, 0.2]",609.7777777777778,4.911111111111111,45
101474,Bangalore,44,"[0.09, 0.18, 0.11, 0.12, 0.11, 0.19, 0.2]","[0.23, 0.45, 0.32]",low,"[0.0, 0.25, 0.14, 0.09, 0.52]","[0.28, 0.14, 0.4, 0.04, 0.14]",618.52,4.12,25
101475,Mumbai,52,"[0.25, 0.22, 0.05, 0.25, 0.07, 0.08, 0.08]","[1.0, 0.0, 0.0]",low,"[0.0, 0.17, 0.12, 0.56, 0.15]","[0.14, 0.29, 0.34, 0.1, 0.13]",450.7083333333333,3.125,24
101476,Mumbai,35,"[0.17, 0.07, 0.2, 0.13, 0.08, 0.2, 0.15]","[0.4, 0.38, 0.22]",low,"[0.0, 0.06, 0.29, 0.62, 0.03]","[0.16, 0.39, 0.16, 0.03, 0.26]",525.2592592592592,3.185185185185185,27
101477,Bangalore,21,"[0.08, 0.17, 0.2, 0.2, 0.04, 0.1, 0.21]","[0.71, 0.18, 0.11]",medium,"[0.0, 0.17, 0.17, 0.62, 0.04]","[0.12, 0.03, 0.15, 0.21, 0.49]",726.0681818181819,6.909090909090909,44
101478,Chennai,18,"[0.04, 0.17, 0.19, 0.05, 0.25, 0.14, 0.16]","[0.52, 0.42, 0.06]",medium,"[0.0, 0.37, 0.09, 0.27, 0.27]","[0.17, 0.11, 0.15, 0.24, 0.33]",537.0,4.490196078431373,51
101479,Bangalore,23,"[0.04, 0.17, 0.16, 0.17, 0.03, 0.16, 0.27]","[0.46, 0.53, 0.01]",low,"[0.0, 0.2, 0.13, 0.21, 0.46]","[0.21, 0.28, 0.12, 0.17, 0.22]",802.1428571428571,5.75,28
101480,Mumbai,40,"[0.14, 0.18, 0.13, 0.25, 0.04, 0.08, 0.18]","[0.32, 0.62, 0.06]",medium,"[0.0, 0.14, 0.28, 0.48, 0.1]","[0.36, 0.16, 0.22, 0.07, 0.19]",680.0,4.702702702702703,37
101481,Bangalore,28,"[0.1, 0.18, 0.17, 0.29, 0.01, 0.08, 0.17]","[0.63, 0.0, 0.37]",low,"[0.0, 0.12, 0.19, 0.34, 0.35]","[0.54, 0.14, 0.14, 0.06, 0.12]",769.4193548387096,5.064516129032258,31
101482,Mumbai,30,"[0.11, 0.16, 0.07, 0.29, 0.06, 0.11, 0.2]","[1.0, 0.0, 0.0]",high,"[0.0, 0.23, 0.06, 0.57, 0.14]","[0.12, 0.43, 0.08, 0.01, 0.36]",792.7341772151899,5.405063291139241,79
101483,Delhi,22,"[0.24, 0.26, 0.33, 0.04, 0.01, 0.0, 0.12]","[0.12, 0.84, 0.04]",high,"[0.0, 0.55, 0.22, 0.03, 0.2]","[0.26, 0.1, 0.07, 0.22, 0.35]",494.5348837209302,4.0813953488372094,86
101484,Delhi,38,"[0.22, 0.17, 0.31, 0.14, 0.01, 0.11, 0.04]","[0.92, 0.0, 0.08]",medium,"[0.0, 0.5, 0.19, 0.17, 0.14]","[0.08, 0.2, 0.45, 0.11, 0.16]",999.0727272727273,7.345454545454546,55
101485,Bangalore,31,"[0.32, 0.17, 0.01, 0.31, 0.04, 0.08, 0.07]","[0.39, 0.0, 0.61]",medium,"[0.0, 0.3, 0.12, 0.22, 0.36]","[0.33, 0.35, 0.16, 0.1, 0.06]",971.4761904761905,6.404761904761905,42
101486,Chennai,22,"[0.05, 0.43, 0.09, 0.13, 0.12, 0.0, 0.18]","[0.51, 0.3, 0.19]",medium,"[0.0, 0.34, 0.15, 0.39, 0.12]","[0.13, 0.25, 0.08, 0.17, 0.37]",639.8260869565217,5.086956521739131,46
101487,Chennai,18,"[0.06, 0.14, 0.27, 0.12, 0.04, 0.23, 0.14]","[0.59, 0.3, 0.11]",medium,"[0.0, 0.3, 0.33, 0.1, 0.27]","[0.25, 0.21, 0.04, 0.42, 0.08]",742.88,6.04,50
101488,Bangalore,24,"[0.2, 0.11, 0.13, 0.13, 0.1, 0.13, 0.2]","[0.38, 0.39, 0.23]",medium,"[0.0, 0.11, 0.43, 0.13, 0.33]","[0.24, 0.16, 0.28, 0.2, 0.12]",818.0975609756098,6.073170731707317,41
101489,Mumbai,47,"[0.07, 0.09, 0.17, 0.3, 0.03, 0.21, 0.13]","[0.2, 0.52, 0.28]",medium,"[0.0, 0.3, 0.19, 0.42, 0.09]","[0.2, 0.43, 0.19, 0.02, 0.16]",1123.5882352941176,6.382352941176471,34
101490,Bangalore,18,"[0.04, 0.31, 0.22, 0.17, 0.03, 0.12, 0.11]","[0.23, 0.42, 0.35]",medium,"[0.0, 0.19, 0.57, 0.08, 0.16]","[0.17, 0.28, 0.27, 0.18, 0.1]",531.8363636363637,4.4363636363636365,55
101491,Chennai,55,"[0.03, 0.28, 0.36, 0.08, 0.11, 0.11, 0.03]","[0.46, 0.37, 0.17]",medium,"[0.0, 0.34, 0.15, 0.24, 0.27]","[0.5, 0.17, 0.09, 0.21, 0.03]",517.0425531914893,3.8297872340425534,47
101492,Bangalore,18,"[0.21, 0.09, 0.27, 0.12, 0.04, 0.13, 0.14]","[0.48, 0.48, 0.04]",low,"[0.0, 0.42, 0.21, 0.19, 0.18]","[0.37, 0.17, 0.09, 0.1, 0.27]",751.8285714285714,5.428571428571429,35
101493,Mumbai,21,"[0.09, 0.18, 0.09, 0.16, 0.15, 0.13, 0.2]","[0.32, 0.34, 0.34]",low,"[0.0, 0.44, 0.18, 0.24, 0.14]","[0.42, 0.09, 0.14, 0.08, 0.27]",818.6538461538462,5.961538461538462,26
101494,Chennai,32,"[0.07, 0.13, 0.23, 0.02, 0.04, 0.23, 0.28]","[0.55, 0.32, 0.13]",low,"[0.39, 0.14, 0.09, 0.28, 0.1]","[0.11, 0.28, 0.26, 0.05, 0.3]",844.2,6.0,20
101495,Delhi,29,"[0.4, 0.03, 0.18, 0.1, 0.08, 0.15, 0.06]","[0.6, 0.24, 0.16]",low,"[0.0, 0.39, 0.11, 0.35, 0.15]","[0.15, 0.18, 0.42, 0.14, 0.11]",770.8888888888889,5.111111111111111,27
101496,Delhi,39,"[0.26, 0.11, 0.22, 0.06, 0.08, 0.21, 0.06]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.34, 0.06, 0.34, 0.26]","[0.27, 0.28, 0.12, 0.12, 0.21]",1058.4418604651162,7.209302325581396,43
101497,Delhi,42,"[0.41, 0.23, 0.04, 0.05, 0.07, 0.01, 0.19]","[0.08, 0.37, 0.55]",low,"[0.0, 0.35, 0.07, 0.42, 0.16]","[0.21, 0.3, 0.1, 0.13, 0.26]",971.55,6.55,20
101498,Chennai,29,"[0.05, 0.46, 0.28, 0.04, 0.02, 0.07, 0.08]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.39, 0.04, 0.39, 0.18]","[0.3, 0.18, 0.04, 0.07, 0.41]",705.1,5.98,50
101499,Mumbai,18,"[0.17, 0.08, 0.13, 0.29, 0.03, 0.09, 0.21]","[0.41, 0.0, 0.59]",medium,"[0.0, 0.29, 0.17, 0.44, 0.1]","[0.25, 0.15, 0.28, 0.05, 0.27]",579.1063829787234,4.340425531914893,47
101500,Chennai,35,"[0.17, 0.18, 0.07, 0.13, 0.16, 0.27, 0.02]","[0.15, 0.45, 0.4]",medium,"[0.0, 0.32, 0.14, 0.34, 0.2]","[0.4, 0.13, 0.07, 0.1, 0.3]",599.3414634146342,4.317073170731708,41
101501,Mumbai,23,"[0.09, 0.13, 0.28, 0.28, 0.01, 0.14, 0.07]","[0.53, 0.29, 0.18]",medium,"[0.8, 0.03, 0.04, 0.12, 0.01]","[0.09, 0.11, 0.17, 0.33, 0.3]",351.05555555555554,3.388888888888889,36
101502,Chennai,37,"[0.13, 0.27, 0.04, 0.11, 0.04, 0.04, 0.37]","[0.22, 0.36, 0.42]",low,"[0.0, 0.06, 0.26, 0.64, 0.04]","[0.25, 0.11, 0.21, 0.01, 0.42]",740.5641025641025,5.794871794871795,39
101503,Delhi,18,"[0.37, 0.17, 0.13, 0.2, 0.11, 0.01, 0.01]","[0.26, 0.72, 0.02]",low,"[0.0, 0.28, 0.03, 0.26, 0.43]","[0.28, 0.09, 0.19, 0.13, 0.31]",772.7727272727273,5.704545454545454,44
101504,Chennai,56,"[0.09, 0.12, 0.13, 0.05, 0.16, 0.35, 0.1]","[0.34, 0.54, 0.12]",low,"[0.0, 0.25, 0.02, 0.7, 0.03]","[0.33, 0.33, 0.03, 0.02, 0.29]",973.0370370370371,6.481481481481482,27
101505,Mumbai,19,"[0.11, 0.28, 0.19, 0.1, 0.01, 0.08, 0.23]","[0.09, 0.67, 0.24]",medium,"[0.63, 0.07, 0.09, 0.19, 0.02]","[0.17, 0.16, 0.17, 0.11, 0.39]",981.7916666666666,7.25,48
101506,Chennai,51,"[0.01, 0.24, 0.26, 0.08, 0.12, 0.24, 0.05]","[0.74, 0.0, 0.26]",low,"[0.0, 0.28, 0.06, 0.4, 0.26]","[0.16, 0.19, 0.42, 0.0, 0.23]",654.9090909090909,4.454545454545454,22
101507,Delhi,36,"[0.43, 0.05, 0.06, 0.13, 0.14, 0.16, 0.03]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.25, 0.34, 0.39, 0.02]","[0.43, 0.26, 0.07, 0.01, 0.23]",851.425,5.275,40
101508,Chennai,65,"[0.01, 0.28, 0.2, 0.2, 0.15, 0.16, 0.0]","[1.0, 0.0, 0.0]",low,"[0.0, 0.5, 0.24, 0.05, 0.21]","[0.43, 0.13, 0.11, 0.04, 0.29]",1028.32,7.72,25
101509,Mumbai,36,"[0.13, 0.08, 0.13, 0.2, 0.03, 0.26, 0.17]","[0.23, 0.5, 0.27]",high,"[0.35, 0.1, 0.18, 0.07, 0.3]","[0.46, 0.16, 0.1, 0.09, 0.19]",576.5326086956521,4.0,92
101510,Chennai,35,"[0.1, 0.24, 0.08, 0.13, 0.22, 0.04, 0.19]","[0.45, 0.54, 0.01]",medium,"[0.0, 0.35, 0.3, 0.17, 0.18]","[0.46, 0.16, 0.12, 0.07, 0.19]",529.3478260869565,3.760869565217391,46
101511,Bangalore,26,"[0.32, 0.09, 0.1, 0.08, 0.07, 0.15, 0.19]","[0.28, 0.71, 0.01]",medium,"[0.0, 0.16, 0.2, 0.43, 0.21]","[0.18, 0.27, 0.16, 0.04, 0.35]",686.6170212765958,4.425531914893617,47
101512,Chennai,18,"[0.11, 0.3, 0.18, 0.12, 0.07, 0.04, 0.18]","[1.0, 0.0, 0.0]",low,"[0.0, 0.11, 0.35, 0.29, 0.25]","[0.19, 0.29, 0.29, 0.08, 0.15]",731.3076923076923,5.576923076923077,26
101513,Bangalore,41,"[0.31, 0.33, 0.05, 0.07, 0.01, 0.06, 0.17]","[0.6, 0.05, 0.35]",low,"[0.4, 0.27, 0.12, 0.15, 0.06]","[0.14, 0.42, 0.03, 0.03, 0.38]",564.1724137931035,3.5517241379310347,29
101514,Mumbai,60,"[0.05, 0.26, 0.07, 0.28, 0.0, 0.11, 0.23]","[0.89, 0.0, 0.11]",low,"[0.0, 0.36, 0.1, 0.32, 0.22]","[0.39, 0.09, 0.04, 0.21, 0.27]",723.483870967742,6.32258064516129,31
101515,Bangalore,30,"[0.2, 0.34, 0.12, 0.0, 0.02, 0.15, 0.17]","[0.69, 0.27, 0.04]",low,"[0.38, 0.03, 0.12, 0.32, 0.15]","[0.17, 0.14, 0.38, 0.11, 0.2]",501.4,4.433333333333334,30
101516,Bangalore,18,"[0.1, 0.36, 0.09, 0.06, 0.03, 0.13, 0.23]","[0.37, 0.36, 0.27]",low,"[0.0, 0.61, 0.12, 0.23, 0.04]","[0.36, 0.07, 0.09, 0.13, 0.35]",616.4545454545455,5.181818181818182,33
101517,Bangalore,27,"[0.32, 0.19, 0.11, 0.11, 0.01, 0.16, 0.1]","[0.13, 0.37, 0.5]",low,"[0.0, 0.15, 0.13, 0.34, 0.38]","[0.42, 0.06, 0.35, 0.07, 0.1]",501.96,3.96,25
101518,Mumbai,49,"[0.11, 0.12, 0.13, 0.19, 0.23, 0.09, 0.13]","[0.33, 0.6, 0.07]",medium,"[0.0, 0.25, 0.15, 0.48, 0.12]","[0.25, 0.22, 0.43, 0.04, 0.06]",1135.872340425532,7.25531914893617,47
101519,Delhi,49,"[0.17, 0.14, 0.33, 0.08, 0.1, 0.1, 0.08]","[0.37, 0.57, 0.06]",low,"[0.0, 0.44, 0.15, 0.23, 0.18]","[0.42, 0.16, 0.22, 0.02, 0.18]",772.3636363636364,4.5,22
101520,Chennai,43,"[0.1, 0.1, 0.09, 0.07, 0.26, 0.31, 0.07]","[0.33, 0.13, 0.54]",medium,"[0.0, 0.45, 0.06, 0.24, 0.25]","[0.34, 0.19, 0.27, 0.05, 0.15]",548.3333333333334,4.051282051282051,39
101521,Chennai,32,"[0.01, 0.21, 0.2, 0.18, 0.23, 0.13, 0.04]","[0.1, 0.48, 0.42]",medium,"[0.0, 0.3, 0.29, 0.33, 0.08]","[0.2, 0.19, 0.17, 0.04, 0.4]",629.2941176470588,4.411764705882353,51
101522,Mumbai,21,"[0.11, 0.14, 0.18, 0.17, 0.01, 0.25, 0.14]","[0.4, 0.33, 0.27]",medium,"[0.0, 0.45, 0.06, 0.22, 0.27]","[0.24, 0.2, 0.1, 0.29, 0.17]",624.5714285714286,5.357142857142857,42
101523,Mumbai,46,"[0.3, 0.1, 0.02, 0.27, 0.03, 0.11, 0.17]","[0.89, 0.0, 0.11]",low,"[0.0, 0.35, 0.18, 0.41, 0.06]","[0.21, 0.29, 0.18, 0.01, 0.31]",917.0,6.214285714285714,28
101524,Delhi,34,"[0.16, 0.01, 0.48, 0.11, 0.02, 0.2, 0.02]","[0.47, 0.5, 0.03]",high,"[0.0, 0.37, 0.12, 0.27, 0.24]","[0.47, 0.03, 0.34, 0.01, 0.15]",794.8817204301075,4.89247311827957,93
101525,Bangalore,20,"[0.22, 0.15, 0.13, 0.17, 0.04, 0.16, 0.13]","[0.15, 0.73, 0.12]",medium,"[0.29, 0.56, 0.09, 0.05, 0.01]","[0.29, 0.02, 0.22, 0.06, 0.41]",932.5853658536586,7.463414634146342,41
101526,Delhi,39,"[0.4, 0.06, 0.23, 0.02, 0.02, 0.26, 0.01]","[1.0, 0.0, 0.0]",low,"[0.0, 0.23, 0.15, 0.35, 0.27]","[0.24, 0.16, 0.19, 0.01, 0.4]",923.0333333333333,6.633333333333334,30
101527,Delhi,28,"[0.36, 0.03, 0.22, 0.06, 0.07, 0.17, 0.09]","[0.2, 0.61, 0.19]",low,"[0.0, 0.29, 0.19, 0.33, 0.19]","[0.34, 0.25, 0.17, 0.01, 0.23]",1161.15,7.4,20
101528,Chennai,18,"[0.19, 0.19, 0.21, 0.07, 0.05, 0.26, 0.03]","[0.36, 0.56, 0.08]",high,"[0.0, 0.34, 0.25, 0.18, 0.23]","[0.36, 0.13, 0.04, 0.32, 0.15]",825.2989690721649,6.948453608247423,97
101529,Chennai,18,"[0.12, 0.1, 0.23, 0.01, 0.06, 0.29, 0.19]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.16, 0.03, 0.33, 0.48]","[0.32, 0.02, 0.22, 0.05, 0.39]",738.1842105263158,6.2631578947368425,38
101530,Bangalore,35,"[0.11, 0.15, 0.14, 0.23, 0.03, 0.16, 0.18]","[0.35, 0.4, 0.25]",medium,"[0.0, 0.22, 0.06, 0.6, 0.12]","[0.27, 0.18, 0.25, 0.09, 0.21]",574.829268292683,4.073170731707317,41
101531,Delhi,30,"[0.39, 0.33, 0.14, 0.02, 0.09, 0.0, 0.03]","[0.14, 0.8, 0.06]",medium,"[0.0, 0.25, 0.22, 0.31, 0.22]","[0.15, 0.12, 0.29, 0.06, 0.38]",595.1290322580645,4.774193548387097,31
101532,Bangalore,26,"[0.19, 0.21, 0.11, 0.05, 0.01, 0.07, 0.36]","[0.39, 0.43, 0.18]",medium,"[0.0, 0.44, 0.12, 0.29, 0.15]","[0.56, 0.26, 0.05, 0.04, 0.09]",965.0,5.571428571428571,35
101533,Chennai,21,"[0.12, 0.23, 0.05, 0.2, 0.11, 0.26, 0.03]","[0.69, 0.0, 0.31]",low,"[0.0, 0.24, 0.08, 0.3, 0.38]","[0.29, 0.14, 0.36, 0.1, 0.11]",451.25925925925924,3.888888888888889,27
101534,Mumbai,18,"[0.1, 0.06, 0.28, 0.3, 0.07, 0.07, 0.12]","[0.12, 0.66, 0.22]",medium,"[0.0, 0.2, 0.12, 0.21, 0.47]","[0.16, 0.12, 0.36, 0.28, 0.08]",475.9318181818182,3.4545454545454546,44
101535,Mumbai,26,"[0.13, 0.38, 0.05, 0.26, 0.0, 0.03, 0.15]","[0.58, 0.0, 0.42]",medium,"[0.0, 0.35, 0.07, 0.51, 0.07]","[0.27, 0.31, 0.12, 0.04, 0.26]",526.8571428571429,3.880952380952381,42
101536,Bangalore,35,"[0.22, 0.35, 0.05, 0.05, 0.0, 0.06, 0.27]","[0.53, 0.0, 0.47]",low,"[0.0, 0.34, 0.07, 0.19, 0.4]","[0.46, 0.17, 0.07, 0.17, 0.13]",423.8076923076923,3.6153846153846154,26
